STATIONCODE,CO,NO2,SO2,O3,PM25,PM10,TEMPERATURE,HUMIDITY,RECEIVETIME,PM05N,PM1N,PM25N,PM10N,Weather,WindSpeed,WindDirection,e-source-type,e-source-distance(km),se-source-type,se-source-distance(km),s-source-type,s-source-distance(km),sw-source-type,sw-source-distance(km),w-source-type,w-source-distance(km),nw-source-type,nw-source-distance(km),n-source-type,n-source-distance(km),ne-source-type,ne-source-distance(km),heating season
XH808A016091800673,583.67,266.87,647,894.53,111.67,113.73,3.07,65.07,2018/3/10 3:00,10220.6,4651.7,1062.5,92.47,1,1.7,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,560.27,272.3,629.13,888.13,126.47,128.3,3,65.57,2018/3/10 4:00,11310.07,5202.1,1205.57,106,1,1,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,568.93,268.43,636.33,861.43,140.4,142.6,3,63.83,2018/3/10 5:00,12514.2,5828.4,1347.97,116.2,1,2.6,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,587.2,259.97,631.77,856.6,137.03,138.7,2.43,64.93,2018/3/10 6:00,12189.73,5680,1319.27,117.33,1,1.5,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,616.77,256.57,670.6,901,135.83,139.03,2.17,65.4,2018/3/10 7:00,11944.9,5543.43,1309.8,122.87,1,1.1,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,587.37,269.97,788.1,937.5,105.87,112.1,3,61.03,2018/3/10 8:00,9358.77,4246.9,1038.13,110.13,1,4.2,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,396.43,311.33,591.5,907.57,63.73,67.3,3.43,62.5,2018/3/10 9:00,6225.23,2665.7,642.87,66.43,1,5.6,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,389.77,375.1,426.57,993.5,56.57,58.97,5.13,55.97,2018/3/10 10:00,5513.5,2344.3,566.43,56.8,1,6.7,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,378.93,411.73,301.17,1048.2,43.97,46.93,6.83,48.2,2018/3/10 11:00,4415.73,1837.07,447.37,47.1,1,4.9,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,369.07,424.6,218.4,1058.17,36.83,40.4,8.47,41.97,2018/3/10 12:00,3644.3,1485.27,364.37,40.67,1,6,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,365.93,438.57,163.27,1091.37,28.87,31.03,9.93,39.1,2018/3/10 13:00,3062.3,1218.7,289.8,29.67,1,5.2,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,366.57,428.93,123.43,1089.5,28.17,30.37,10.43,38.4,2018/3/10 14:00,2986.27,1173.03,279.97,28.67,1,3.6,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,365.63,445.9,74.43,1129.53,29.23,31.47,10.83,38.43,2018/3/10 15:00,3159.43,1258.6,296.27,30.2,1,5.1,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,361.93,433.87,100.07,1103.2,31.1,32.77,9.87,39.83,2018/3/10 16:00,3210.1,1285.03,305.57,28.77,1,5,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,358,422.77,133.63,1064.47,29.1,30.57,7.7,42.97,2018/3/10 17:00,3032.6,1212.33,282,26.47,1,4.1,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,355.7,407.63,136.97,1045.63,23.13,24.3,5.7,45.37,2018/3/10 18:00,2591.7,992,231.03,24.23,1,2.7,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,363.6,381.23,193.27,1013.9,30.57,32.13,4.17,49.77,2018/3/10 19:00,3188.7,1279.4,306.13,31.43,1,2.8,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,361.2,385.87,179.43,1013.43,31.27,32.4,2.43,54.13,2018/3/10 20:00,3240.43,1303.03,312.3,32.87,1,5,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,356.23,387.5,179.07,1007.67,25.6,26.67,1.37,55.67,2018/3/10 21:00,2650.6,1022.9,253.6,26.73,1,4.5,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,375.9,374.23,233.7,1003.2,34.23,35.47,0.8,60.83,2018/3/10 22:00,3444.8,1387.83,340.2,36.07,1,2.4,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,445.43,338.5,471.7,957.77,48.53,50.4,0,62.73,2018/3/10 23:00,4755.13,2003.83,491.13,48.97,1,2.1,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,489.4,300.1,531.8,934.03,65.13,66.97,0,62.9,2018/3/11 0:00,6013.37,2625.67,642.53,63.8,1,1.3,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,424.83,325.7,513.2,927,62.57,64.57,0.77,58.6,2018/3/11 1:00,5794.2,2539.73,614.83,61.5,1,1,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,463.8,286.6,523.33,848.6,76.43,78.07,1,59.47,2018/3/11 2:00,6981.87,3127.43,742.83,69.63,1,1.3,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,500.63,270.23,533.07,864.63,80.57,81.87,0.97,60.4,2018/3/11 3:00,7306,3290.23,777.8,70.33,1,0.7,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,496.57,289.7,563.87,922.73,61.13,62.7,1,56.53,2018/3/11 4:00,5659.87,2491.87,596.8,59.57,1,1.4,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,473.97,285.93,571.3,917.27,55.23,56.83,1,53.47,2018/3/11 5:00,5245.47,2271.93,544.87,52.3,1,2.6,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,427.47,303.27,512.8,894.6,51.6,53.37,1,53.27,2018/3/11 6:00,4884.73,2107.1,508.57,52.93,1,2.1,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,429.57,295.8,513,885.1,49.7,51.07,1,51.93,2018/3/11 7:00,4766.2,2043.43,489.93,49.9,2,0.5,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,493.43,290.83,591.77,912.8,43.03,44.57,1.43,49.83,2018/3/11 8:00,4186.97,1744.73,419.97,42.2,2,3.4,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,521.13,305.5,658.37,945.2,39.1,41.13,2.87,46.93,2018/3/11 9:00,3915.43,1625,398.83,40.73,2,3,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,457.27,341.9,529.83,986.53,42.93,45.43,5.07,43.27,2018/3/11 10:00,4250.83,1780.33,426.43,44.43,2,3.2,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,412.4,370.1,366.7,1018.5,46.33,49.3,6.7,43.07,2018/3/11 11:00,4430.07,1878.5,455.07,45.97,2,4,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,379.13,399.67,268.8,1050.07,57.1,59.53,7.43,46.2,2018/3/11 12:00,5411.7,2358.5,556.73,50.83,2,4.4,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,378.53,418.27,232.47,1087.4,68.1,71.07,8.1,49.53,2018/3/11 13:00,6384.33,2835.43,664.4,58.73,2,3.5,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,378.13,428.03,207.5,1100.63,72.73,76.2,9.1,49.97,2018/3/11 14:00,6712.13,2984.63,705.93,61.27,2,3.1,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,378.7,439.3,215.27,1121.63,81.57,85.93,10,50.83,2018/3/11 15:00,7426.8,3365.4,789.27,71.07,2,2.1,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,379.1,443.4,170.17,1146.2,74.03,78.03,9.9,51.3,2018/3/11 16:00,6762.5,3032.17,721.9,63.63,2,2.8,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,406.77,402.27,210.83,1088.3,66.37,70.03,8.67,54.1,2018/3/11 17:00,6168.9,2729.2,652.43,57.5,2,4.6,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,412.57,358.37,265.03,1017.43,60.27,63.2,6.97,58.87,2018/3/11 18:00,5615,2461.63,586.17,53.23,2,4.5,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,432.47,306.37,396.33,947.47,66.53,69,5.6,63.53,2018/3/11 19:00,6200.97,2737.93,649.53,57.97,2,2.2,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,412.63,297.63,445,882.43,73.07,75.23,4.57,67.17,2018/3/11 20:00,6676.07,2960.2,706.1,63,2,3.1,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,440.6,292.47,457.8,863.6,71.87,74.2,3.6,71.6,2018/3/11 21:00,6659.27,2959.87,703.57,65,2,1.5,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,431.77,300.1,456.5,857.87,55.83,57.9,3,75.3,2018/3/11 22:00,5349.57,2311.47,553.37,53.43,2,1.2,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,430.8,300.47,483.83,862.2,46.77,47.83,3,75.5,2018/3/11 23:00,4570.4,1955,465.3,42.13,2,0.9,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,514.63,274.43,547.8,846.53,66.2,67.8,3,75.83,2018/3/12 0:00,6349.97,2789.83,639.5,56.77,2,0.9,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,502.3,282.3,584.6,834.37,67.53,69.07,3,75.63,2018/3/12 1:00,6386.13,2829.67,652.93,58.13,2,0.8,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,536.17,267.7,627.23,796.03,91.47,92.6,3,75.27,2018/3/12 2:00,8454.23,3823.07,875.17,72.37,2,1.3,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,521.77,262.47,623.73,782.77,100.77,102.3,2.77,75.97,2018/3/12 3:00,9138.67,4167.37,974.27,83.97,2,0.4,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,506.9,262.7,605.63,768.37,112.53,113.57,2,77.17,2018/3/12 4:00,10088.1,4640.37,1077.97,91.1,2,0.6,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,489.23,260.97,598.57,737.67,118.3,119.33,2,78,2018/3/12 5:00,10583.6,4862.33,1124.43,93.07,2,0,0,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,508.52,264.9,605.34,729.21,121,122.07,2,78,2018/3/12 6:00,10973.48,5074.9,1159.97,94.28,2,0.8,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,540.3,262.27,576.63,778.4,140.23,141.87,2,78.17,2018/3/12 7:00,12336.93,5753.33,1343.47,116.47,1,0.3,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,561.97,270.97,562.43,814.43,144.53,146.7,2.37,77.97,2018/3/12 8:00,12708.6,5969,1392.57,122.67,1,0.4,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,576.77,293.13,592.13,913.53,157.13,159.2,3.63,74.47,2018/3/12 9:00,13646.97,6429.83,1511.93,130.1,1,0.6,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,581.63,307.2,655.07,958.13,165.67,170.33,5.7,68.8,2018/3/12 10:00,14188.4,6712.3,1591.63,142.4,1,1.6,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,572.97,337.1,619.57,1049.2,201.6,206.33,7.6,62.67,2018/3/12 11:00,16957.97,8183.6,1909.73,157.7,2,0.2,0,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,541.67,360.13,600.87,1091.3,210.3,216.8,9.5,58.2,2018/3/12 12:00,17184.4,8385.17,1956.77,155.43,2,0.7,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,508.69,397.59,528.52,1172.69,193.24,201.86,11.28,54.69,2018/3/12 13:00,16041.59,7823.66,1827.1,150.66,2,0.8,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,487.43,427.8,435.9,1229.4,207.03,217.3,12.73,51.83,2018/3/12 14:00,17026.2,8381.2,1933.67,150.3,2,1.2,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,476.13,451.77,361.1,1279.73,203.4,214.9,13.43,51.1,2018/3/12 15:00,16581.5,8200.97,1905.07,149.03,2,1.5,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,480.77,453.8,352.53,1280.87,198.07,210.5,14,51.87,2018/3/12 16:00,16048.57,7985.07,1863.37,144.63,2,2,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,501.23,423.13,361.37,1268.33,209.1,221.77,13.93,54.03,2018/3/12 17:00,16873.2,8425.33,1965.43,151.83,1,0.9,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,497.83,411.53,297.27,1285.13,224.8,237.37,13,56.53,2018/3/12 18:00,17992.4,9046.4,2103.87,162.47,1,1.2,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,532.77,380.5,319.7,1250.43,243.07,255.87,12.2,58.1,2018/3/12 19:00,18990.2,9646.03,2300.5,179.47,1,1,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,600.07,374.6,339.87,1224.43,281.87,297.2,11.87,60.6,2018/3/12 20:00,21741.37,11173.47,2651.23,207.7,1,0.5,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,647.6,356.9,417.57,1186.17,366.57,385.07,10.5,62.67,2018/3/12 21:00,26954.2,14221,3448.4,280.43,1,0.9,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,633.67,343.53,446.77,1117.27,367.83,386.27,9.7,64.43,2018/3/12 22:00,27017.6,14296,3492.9,288.83,1,0.5,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,662.77,338.53,467.33,1063.03,375.87,392.43,9,66.47,2018/3/12 23:00,27359.8,14540.6,3584.03,291.6,1,0,0,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,696.43,321.6,515.7,991.63,415.57,428.37,8.23,68.17,2018/3/13 0:00,29961.5,16048,3952.93,317.67,1,0.7,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,636.87,331.17,459.63,1049.1,382.1,394.43,8,69.53,2018/3/13 1:00,27704.8,14714.03,3626.27,296.97,1,1.6,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,597.07,329.27,452.4,1023.2,334.97,347.13,7.87,70.77,2018/3/13 2:00,24864.87,13032.63,3213.83,266.33,1,1.2,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,624.03,319.8,485.07,971.37,344.13,355.6,7.37,72,2018/3/13 3:00,25459.8,13418.97,3315.13,276.37,1,1.2,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,632.67,307.93,508.17,951.57,358.27,372.6,7,73.9,2018/3/13 4:00,25977.83,13793.6,3451.13,290.67,1,1.6,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,631.67,294.27,525.97,881.53,369.7,383.33,6.37,75.43,2018/3/13 5:00,26883.8,14303.17,3571.33,303.67,1,0.8,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,622.63,294.63,548.87,848.8,369.7,380.83,6,77.13,2018/3/13 6:00,26622.2,14207,3609.17,303.73,1,0.8,0,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,681.6,302.93,522.3,894.67,391.13,405.33,6,77.87,2018/3/13 7:00,27830.63,14922.27,3812,332.53,1,0.1,0,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,802.9,332.57,498.4,1027.53,450.8,466.07,6.47,76.8,2018/3/13 8:00,31195.53,16987.07,4356.53,374.23,1,0.1,0,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,799.73,355.03,507.03,1118.13,499.03,517.63,8.17,72.43,2018/3/13 9:00,33959.57,18714.3,4753.5,396.77,1,0,0,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,817.4,413,415.93,1404.2,483.7,509.3,11.1,66.13,2018/3/13 10:00,33238.87,18352.13,4571.4,371.57,1,0.5,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,889.3,430.4,504.93,1513.2,473.83,505.93,13.97,61.5,2018/3/13 11:00,32194.2,17797.13,4444.83,353.8,1,1,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,768.27,499.83,551.2,1583.53,424.8,457.9,16.33,57.07,2018/3/13 12:00,29543.63,16114.37,3958,306.27,1,1.8,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,624.5,553.27,416.27,1627.43,379.8,416.07,18.2,52.5,2018/3/13 13:00,26878.93,14504.1,3556.17,280.93,1,1.4,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,541.57,622.47,184.3,1725.97,341.3,400.57,19.47,50.3,2018/3/13 14:00,24078.17,12879.67,3296.67,335.93,1,1.9,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,513.57,704.9,67.95,1837.33,323.71,364.1,20,48.1,2018/3/13 15:00,23301.81,12401.05,3070.57,261.29,1,2.3,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,497.5,714.1,43.63,1860.93,336.23,374.83,20.6,47.27,2018/3/13 16:00,24203.3,12941.63,3126.6,246.63,1,1.9,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,491.07,682.83,38.7,1836.17,346.13,383.23,19.9,47.9,2018/3/13 17:00,24956.33,13340.53,3240.5,253.7,2,2.1,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,498.6,569.77,45.3,1703.53,347.8,385.7,18.73,50.83,2018/3/13 18:00,24871.03,13347.23,3254.57,255.5,2,0.9,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,534.63,469.77,188.57,1485.07,381.23,419.5,17.3,54.47,2018/3/13 19:00,26885.7,14592.17,3587.83,286.7,2,0.8,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,575.77,439.23,183.87,1460.47,397.63,432.63,15.73,59.47,2018/3/13 20:00,27793.33,15091.4,3738.63,296.33,2,1,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,602.73,402.83,286.53,1327.83,424.83,456.1,14.57,65.77,2018/3/13 21:00,29517.37,16123.5,3988.37,311.97,2,1.2,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,580.83,401.13,250.83,1349.17,425.1,461.53,13.9,69.53,2018/3/13 22:00,29379.17,16000.63,4052.73,343.57,2,3.3,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
XH808A016091800673,482.8,375.4,305.27,1081.8,267.3,292.9,12,76.13,2018/3/13 23:00,20277.87,10243.6,2592.73,242.77,2,4.6,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,1
